meta_idx,date_accessed,Error,parent_doi,URL,citation,meta_cols,removed_cols
26,2024-02-06,None,10.1594/PANGAEA.881819,https://doi.org/10.1594/PANGAEA.881819,"Boike, Julia; Juszak, Inge; Lange, Stephan; Chadburn, Sarah; Burke, Eleanor J; Overduin, Pier Paul; Roth, Kurt; Ippisch, Olaf; Bornemann, Niko; Stern, Lielle; Gouttevin, Isabelle; Hauber, Ernst; Westermann, Sebastian (2017): Meteorological observations at Bayelva Station in 2002 (level 1). PANGAEA, https://doi.org/10.1594/PANGAEA.881819, In supplement to: Boike, J et al. (2018): A 20-year record (1998-2017) of permafrost, active layer and meteorological conditions at a high Arctic permafrost research site (Bayelva, Spitsbergen). Earth System Science Data, 10(1), 355-390, https://doi.org/10.5194/essd-10-355-2018",Longitude; Latitude; Date/Time (UTC),"TTT [°C] (at 200 cm height); Flag [#] (Temperature, air, 200 cm); Precip [mm]; Flag [#] (Precipitation); RH [%] (at 200 cm height); Flag [#] (Humidity, relative, 200 cm); NET [W/m**2]; Flag [#] (Net radiation); SWD [W/m**2]; Flag [#] (Short-wave downward (GLOBAL) ...); LWU [W/m**2]; Flag [#] (Long-wave upward radiation); ff [m/s] (at 200 cm height); Flag [#] (Wind speed, 200 cm); dd [deg] (at 200 cm height); Flag [#] (Wind direction, 200 cm); dd std dev [±] (at 200 cm height); Flag [#] (Wind direction, standard devi...); Flag [#] (Snow height, profile a); Permittivity rel; Flag [#] (Permittivity); Flag [#] (Temperature, air, 20 cm); TTT [°C] (at 35 cm height); Flag [#] (Temperature, air, 35 cm); Flag [#] (Temperature, air, 48 cm); TTT [°C] (at 100 cm height); Flag [#] (Temperature, air, 100 cm)"
27,2024-02-06,None,10.1594/PANGAEA.881820,https://doi.org/10.1594/PANGAEA.881820,"Boike, Julia; Juszak, Inge; Lange, Stephan; Chadburn, Sarah; Burke, Eleanor J; Overduin, Pier Paul; Roth, Kurt; Ippisch, Olaf; Bornemann, Niko; Stern, Lielle; Gouttevin, Isabelle; Hauber, Ernst; Westermann, Sebastian (2017): Meteorological observations at Bayelva Station in 2003 (level 1). PANGAEA, https://doi.org/10.1594/PANGAEA.881820, In supplement to: Boike, J et al. (2018): A 20-year record (1998-2017) of permafrost, active layer and meteorological conditions at a high Arctic permafrost research site (Bayelva, Spitsbergen). Earth System Science Data, 10(1), 355-390, https://doi.org/10.5194/essd-10-355-2018",Longitude; Latitude; Date/Time (UTC),"TTT [°C] (at 200 cm height); Flag [#] (Temperature, air, 200 cm); Precip [mm]; Flag [#] (Precipitation); RH [%] (at 200 cm height); Flag [#] (Humidity, relative, 200 cm); NET [W/m**2]; Flag [#] (Net radiation); SWD [W/m**2]; Flag [#] (Short-wave downward (GLOBAL) ...); LWU [W/m**2]; Flag [#] (Long-wave upward radiation); ff [m/s] (at 200 cm height); Flag [#] (Wind speed, 200 cm); dd [deg] (at 200 cm height); Flag [#] (Wind direction, 200 cm); dd std dev [±] (at 200 cm height); Flag [#] (Wind direction, standard devi...); Flag [#] (Snow height, profile a); Permittivity rel; Flag [#] (Permittivity); TTT [°C] (at 5 cm height); Flag [#] (Temperature, air, 5 cm); Flag [#] (Temperature, air, 20 cm); TTT [°C] (at 35 cm height); Flag [#] (Temperature, air, 35 cm); Flag [#] (Temperature, air, 48 cm); TTT [°C] (at 100 cm height); Flag [#] (Temperature, air, 100 cm)"
28,2024-02-06,None,10.1594/PANGAEA.881821,https://doi.org/10.1594/PANGAEA.881821,"Boike, Julia; Juszak, Inge; Lange, Stephan; Chadburn, Sarah; Burke, Eleanor J; Overduin, Pier Paul; Roth, Kurt; Ippisch, Olaf; Bornemann, Niko; Stern, Lielle; Gouttevin, Isabelle; Hauber, Ernst; Westermann, Sebastian (2017): Meteorological observations at Bayelva Station in 2004 (level 1). PANGAEA, https://doi.org/10.1594/PANGAEA.881821, In supplement to: Boike, J et al. (2018): A 20-year record (1998-2017) of permafrost, active layer and meteorological conditions at a high Arctic permafrost research site (Bayelva, Spitsbergen). Earth System Science Data, 10(1), 355-390, https://doi.org/10.5194/essd-10-355-2018",Longitude; Latitude; Date/Time (UTC),"TTT [°C] (at 200 cm height); Flag [#] (Temperature, air, 200 cm); Precip [mm]; Flag [#] (Precipitation); RH [%] (at 200 cm height); Flag [#] (Humidity, relative, 200 cm); NET [W/m**2]; Flag [#] (Net radiation); SWD [W/m**2]; Flag [#] (Short-wave downward (GLOBAL) ...); LWU [W/m**2]; Flag [#] (Long-wave upward radiation); ff [m/s] (at 200 cm height); Flag [#] (Wind speed, 200 cm); dd [deg] (at 200 cm height); Flag [#] (Wind direction, 200 cm); dd std dev [±] (at 200 cm height); Flag [#] (Wind direction, standard devi...); Flag [#] (Snow height, profile a); Permittivity rel; Flag [#] (Permittivity); TTT [°C] (at 5 cm height); Flag [#] (Temperature, air, 5 cm); TTT [°C] (at 20 cm height); Flag [#] (Temperature, air, 20 cm); TTT [°C] (at 35 cm height); Flag [#] (Temperature, air, 35 cm); Flag [#] (Temperature, air, 48 cm); TTT [°C] (at 100 cm height); Flag [#] (Temperature, air, 100 cm)"
29,2024-02-06,None,10.1594/PANGAEA.881822,https://doi.org/10.1594/PANGAEA.881822,"Boike, Julia; Juszak, Inge; Lange, Stephan; Chadburn, Sarah; Burke, Eleanor J; Overduin, Pier Paul; Roth, Kurt; Ippisch, Olaf; Bornemann, Niko; Stern, Lielle; Gouttevin, Isabelle; Hauber, Ernst; Westermann, Sebastian (2017): Meteorological observations at Bayelva Station in 2005 (level 1). PANGAEA, https://doi.org/10.1594/PANGAEA.881822, In supplement to: Boike, J et al. (2018): A 20-year record (1998-2017) of permafrost, active layer and meteorological conditions at a high Arctic permafrost research site (Bayelva, Spitsbergen). Earth System Science Data, 10(1), 355-390, https://doi.org/10.5194/essd-10-355-2018",Longitude; Latitude; Date/Time (UTC),"TTT [°C] (at 200 cm height); Flag [#] (Temperature, air, 200 cm); Precip [mm]; Flag [#] (Precipitation); RH [%] (at 200 cm height); Flag [#] (Humidity, relative, 200 cm); NET [W/m**2]; Flag [#] (Net radiation); SWD [W/m**2]; Flag [#] (Short-wave downward (GLOBAL) ...); LWU [W/m**2]; Flag [#] (Long-wave upward radiation); ff [m/s] (at 200 cm height); Flag [#] (Wind speed, 200 cm); dd [deg] (at 200 cm height); Flag [#] (Wind direction, 200 cm); dd std dev [±] (at 200 cm height); Flag [#] (Wind direction, standard devi...); Flag [#] (Snow height, profile a); Permittivity rel; Flag [#] (Permittivity); TTT [°C] (at 5 cm height); Flag [#] (Temperature, air, 5 cm); TTT [°C] (at 20 cm height); Flag [#] (Temperature, air, 20 cm); TTT [°C] (at 35 cm height); Flag [#] (Temperature, air, 35 cm); TTT [°C] (at 100 cm height); Flag [#] (Temperature, air, 100 cm)"
30,2024-02-06,None,10.1594/PANGAEA.881823,https://doi.org/10.1594/PANGAEA.881823,"Boike, Julia; Juszak, Inge; Lange, Stephan; Chadburn, Sarah; Burke, Eleanor J; Overduin, Pier Paul; Roth, Kurt; Ippisch, Olaf; Bornemann, Niko; Stern, Lielle; Gouttevin, Isabelle; Hauber, Ernst; Westermann, Sebastian (2017): Meteorological observations at Bayelva Station in 2006 (level 1). PANGAEA, https://doi.org/10.1594/PANGAEA.881823, In supplement to: Boike, J et al. (2018): A 20-year record (1998-2017) of permafrost, active layer and meteorological conditions at a high Arctic permafrost research site (Bayelva, Spitsbergen). Earth System Science Data, 10(1), 355-390, https://doi.org/10.5194/essd-10-355-2018",Longitude; Latitude; Date/Time (UTC),"TTT [°C] (at 200 cm height); Flag [#] (Temperature, air, 200 cm); Precip [mm]; Flag [#] (Precipitation); RH [%] (at 200 cm height); Flag [#] (Humidity, relative, 200 cm); NET [W/m**2]; Flag [#] (Net radiation); SWD [W/m**2]; Flag [#] (Short-wave downward (GLOBAL) ...); LWU [W/m**2]; Flag [#] (Long-wave upward radiation); ff [m/s] (at 200 cm height); Flag [#] (Wind speed, 200 cm); dd [deg] (at 200 cm height); Flag [#] (Wind direction, 200 cm); dd std dev [±] (at 200 cm height); Flag [#] (Wind direction, standard devi...); Flag [#] (Snow height, profile a); Permittivity rel; Flag [#] (Permittivity); TTT [°C] (at 5 cm height); Flag [#] (Temperature, air, 5 cm); TTT [°C] (at 20 cm height); Flag [#] (Temperature, air, 20 cm); TTT [°C] (at 35 cm height); Flag [#] (Temperature, air, 35 cm); TTT [°C] (at 100 cm height); Flag [#] (Temperature, air, 100 cm)"
31,2024-02-06,None,10.1594/PANGAEA.881824,https://doi.org/10.1594/PANGAEA.881824,"Boike, Julia; Juszak, Inge; Lange, Stephan; Chadburn, Sarah; Burke, Eleanor J; Overduin, Pier Paul; Roth, Kurt; Ippisch, Olaf; Bornemann, Niko; Stern, Lielle; Gouttevin, Isabelle; Hauber, Ernst; Westermann, Sebastian (2017): Meteorological observations at Bayelva Station in 2007 (level 1). PANGAEA, https://doi.org/10.1594/PANGAEA.881824, In supplement to: Boike, J et al. (2018): A 20-year record (1998-2017) of permafrost, active layer and meteorological conditions at a high Arctic permafrost research site (Bayelva, Spitsbergen). Earth System Science Data, 10(1), 355-390, https://doi.org/10.5194/essd-10-355-2018",Longitude; Latitude; Date/Time (UTC),"TTT [°C] (at 200 cm height); Flag [#] (Temperature, air, 200 cm); Precip [mm]; Flag [#] (Precipitation); RH [%] (at 200 cm height); Flag [#] (Humidity, relative, 200 cm); NET [W/m**2]; Flag [#] (Net radiation); SWD [W/m**2]; Flag [#] (Short-wave downward (GLOBAL) ...); LWU [W/m**2]; Flag [#] (Long-wave upward radiation); ff [m/s] (at 200 cm height); Flag [#] (Wind speed, 200 cm); dd [deg] (at 200 cm height); Flag [#] (Wind direction, 200 cm); dd std dev [±] (at 200 cm height); Flag [#] (Wind direction, standard devi...); Flag [#] (Snow height, profile a); Permittivity rel; Flag [#] (Permittivity); TTT [°C] (at 5 cm height); Flag [#] (Temperature, air, 5 cm); TTT [°C] (at 20 cm height); Flag [#] (Temperature, air, 20 cm); TTT [°C] (at 35 cm height); Flag [#] (Temperature, air, 35 cm); TTT [°C] (at 100 cm height); Flag [#] (Temperature, air, 100 cm)"
32,2024-02-06,None,10.1594/PANGAEA.881825,https://doi.org/10.1594/PANGAEA.881825,"Boike, Julia; Juszak, Inge; Lange, Stephan; Chadburn, Sarah; Burke, Eleanor J; Overduin, Pier Paul; Roth, Kurt; Ippisch, Olaf; Bornemann, Niko; Stern, Lielle; Gouttevin, Isabelle; Hauber, Ernst; Westermann, Sebastian (2017): Meteorological observations at Bayelva Station in 2008 (level 1). PANGAEA, https://doi.org/10.1594/PANGAEA.881825, In supplement to: Boike, J et al. (2018): A 20-year record (1998-2017) of permafrost, active layer and meteorological conditions at a high Arctic permafrost research site (Bayelva, Spitsbergen). Earth System Science Data, 10(1), 355-390, https://doi.org/10.5194/essd-10-355-2018",Longitude; Latitude; Date/Time (UTC),"TTT [°C] (at 200 cm height); Flag [#] (Temperature, air, 200 cm); Precip [mm]; Flag [#] (Precipitation); RH [%] (at 200 cm height); Flag [#] (Humidity, relative, 200 cm); NET [W/m**2]; Flag [#] (Net radiation); SWD [W/m**2]; Flag [#] (Short-wave downward (GLOBAL) ...); LWU [W/m**2]; Flag [#] (Long-wave upward radiation); ff [m/s] (at 200 cm height); Flag [#] (Wind speed, 200 cm); dd [deg] (at 200 cm height); Flag [#] (Wind direction, 200 cm); dd std dev [±] (at 200 cm height); Flag [#] (Wind direction, standard devi...); Flag [#] (Snow height, profile a); Permittivity rel; Flag [#] (Permittivity); TTT [°C] (at 5 cm height); Flag [#] (Temperature, air, 5 cm); TTT [°C] (at 20 cm height); Flag [#] (Temperature, air, 20 cm); TTT [°C] (at 35 cm height); Flag [#] (Temperature, air, 35 cm); TTT [°C] (at 100 cm height); Flag [#] (Temperature, air, 100 cm)"
33,2024-02-06,None,10.1594/PANGAEA.881826,https://doi.org/10.1594/PANGAEA.881826,"Boike, Julia; Juszak, Inge; Lange, Stephan; Chadburn, Sarah; Burke, Eleanor J; Overduin, Pier Paul; Roth, Kurt; Ippisch, Olaf; Bornemann, Niko; Stern, Lielle; Gouttevin, Isabelle; Hauber, Ernst; Westermann, Sebastian (2017): Meteorological observations at Bayelva Station in 2009 (level 1). PANGAEA, https://doi.org/10.1594/PANGAEA.881826, In supplement to: Boike, J et al. (2018): A 20-year record (1998-2017) of permafrost, active layer and meteorological conditions at a high Arctic permafrost research site (Bayelva, Spitsbergen). Earth System Science Data, 10(1), 355-390, https://doi.org/10.5194/essd-10-355-2018",Longitude; Latitude; Date/Time (UTC),"TTT [°C] (at 200 cm height); Flag [#] (Temperature, air, 200 cm); Precip [mm]; Flag [#] (Precipitation); RH [%] (at 200 cm height); Flag [#] (Humidity, relative, 200 cm); NET [W/m**2]; Flag [#] (Net radiation); SWD [W/m**2]; Flag [#] (Short-wave downward (GLOBAL) ...); SWU [W/m**2]; Flag [#] (Short-wave upward (REFLEX) ra...); LWD [W/m**2]; Flag [#] (Long-wave downward radiation); LWU [W/m**2]; Flag [#] (Long-wave upward radiation); ff [m/s] (at 200 cm height); Flag [#] (Wind speed, 200 cm); dd [deg] (at 200 cm height); Flag [#] (Wind direction, 200 cm); dd std dev [±] (at 200 cm height); Flag [#] (Wind direction, standard devi...); Flag [#] (Snow height, profile a); Permittivity rel; Flag [#] (Permittivity); TTT [°C] (at 5 cm height); Flag [#] (Temperature, air, 5 cm); TTT [°C] (at 20 cm height); Flag [#] (Temperature, air, 20 cm); TTT [°C] (at 35 cm height); Flag [#] (Temperature, air, 35 cm); TTT [°C] (at 100 cm height); Flag [#] (Temperature, air, 100 cm)"
34,2024-02-06,None,10.1594/PANGAEA.881827,https://doi.org/10.1594/PANGAEA.881827,"Boike, Julia; Juszak, Inge; Lange, Stephan; Chadburn, Sarah; Burke, Eleanor J; Overduin, Pier Paul; Roth, Kurt; Ippisch, Olaf; Bornemann, Niko; Stern, Lielle; Gouttevin, Isabelle; Hauber, Ernst; Westermann, Sebastian (2017): Meteorological observations at Bayelva Station in 2010 (level 1). PANGAEA, https://doi.org/10.1594/PANGAEA.881827, In supplement to: Boike, J et al. (2018): A 20-year record (1998-2017) of permafrost, active layer and meteorological conditions at a high Arctic permafrost research site (Bayelva, Spitsbergen). Earth System Science Data, 10(1), 355-390, https://doi.org/10.5194/essd-10-355-2018",Longitude; Latitude; Date/Time (UTC),"TTT [°C] (at 200 cm height); Flag [#] (Temperature, air, 200 cm); Precip [mm]; Flag [#] (Precipitation); RH [%] (at 200 cm height); Flag [#] (Humidity, relative, 200 cm); NET [W/m**2]; Flag [#] (Net radiation); SWD [W/m**2]; Flag [#] (Short-wave downward (GLOBAL) ...); SWU [W/m**2]; Flag [#] (Short-wave upward (REFLEX) ra...); LWD [W/m**2]; Flag [#] (Long-wave downward radiation); LWU [W/m**2]; Flag [#] (Long-wave upward radiation); ff [m/s] (at 200 cm height); Flag [#] (Wind speed, 200 cm); dd [deg] (at 200 cm height); Flag [#] (Wind direction, 200 cm); dd std dev [±] (at 200 cm height); Flag [#] (Wind direction, standard devi...); Flag [#] (Snow height, profile a); Permittivity rel; Flag [#] (Permittivity); TTT [°C] (at 5 cm height); Flag [#] (Temperature, air, 5 cm); TTT [°C] (at 20 cm height); Flag [#] (Temperature, air, 20 cm); TTT [°C] (at 100 cm height); Flag [#] (Temperature, air, 100 cm)"
35,2024-02-06,None,10.1594/PANGAEA.881828,https://doi.org/10.1594/PANGAEA.881828,"Boike, Julia; Juszak, Inge; Lange, Stephan; Chadburn, Sarah; Burke, Eleanor J; Overduin, Pier Paul; Roth, Kurt; Ippisch, Olaf; Bornemann, Niko; Stern, Lielle; Gouttevin, Isabelle; Hauber, Ernst; Westermann, Sebastian (2017): Meteorological observations at Bayelva Station in 2011 (level 1). PANGAEA, https://doi.org/10.1594/PANGAEA.881828, In supplement to: Boike, J et al. (2018): A 20-year record (1998-2017) of permafrost, active layer and meteorological conditions at a high Arctic permafrost research site (Bayelva, Spitsbergen). Earth System Science Data, 10(1), 355-390, https://doi.org/10.5194/essd-10-355-2018",Longitude; Latitude; Date/Time (UTC),"TTT [°C] (at 200 cm height); Flag [#] (Temperature, air, 200 cm); Precip [mm]; Flag [#] (Precipitation); RH [%] (at 200 cm height); Flag [#] (Humidity, relative, 200 cm); NET [W/m**2]; Flag [#] (Net radiation); SWD [W/m**2]; Flag [#] (Short-wave downward (GLOBAL) ...); SWU [W/m**2]; Flag [#] (Short-wave upward (REFLEX) ra...); LWD [W/m**2]; Flag [#] (Long-wave downward radiation); LWU [W/m**2]; Flag [#] (Long-wave upward radiation); ff [m/s] (at 200 cm height); Flag [#] (Wind speed, 200 cm); dd [deg] (at 200 cm height); Flag [#] (Wind direction, 200 cm); dd std dev [±] (at 200 cm height); Flag [#] (Wind direction, standard devi...); Flag [#] (Snow height, profile a); Permittivity rel; Flag [#] (Permittivity); TTT [°C] (at 5 cm height); Flag [#] (Temperature, air, 5 cm); TTT [°C] (at 20 cm height); Flag [#] (Temperature, air, 20 cm); TTT [°C] (at 100 cm height); Flag [#] (Temperature, air, 100 cm)"
36,2024-02-06,None,10.1594/PANGAEA.881829,https://doi.org/10.1594/PANGAEA.881829,"Boike, Julia; Juszak, Inge; Lange, Stephan; Chadburn, Sarah; Burke, Eleanor J; Overduin, Pier Paul; Roth, Kurt; Ippisch, Olaf; Bornemann, Niko; Stern, Lielle; Gouttevin, Isabelle; Hauber, Ernst; Westermann, Sebastian (2017): Meteorological observations at Bayelva Station in 2012 (level 1). PANGAEA, https://doi.org/10.1594/PANGAEA.881829, In supplement to: Boike, J et al. (2018): A 20-year record (1998-2017) of permafrost, active layer and meteorological conditions at a high Arctic permafrost research site (Bayelva, Spitsbergen). Earth System Science Data, 10(1), 355-390, https://doi.org/10.5194/essd-10-355-2018",Longitude; Latitude; Date/Time (UTC),"TTT [°C] (at 200 cm height); Flag [#] (Temperature, air, 200 cm); Precip [mm]; Flag [#] (Precipitation); RH [%] (at 200 cm height); Flag [#] (Humidity, relative, 200 cm); NET [W/m**2]; Flag [#] (Net radiation); SWD [W/m**2]; Flag [#] (Short-wave downward (GLOBAL) ...); SWU [W/m**2]; Flag [#] (Short-wave upward (REFLEX) ra...); LWD [W/m**2]; Flag [#] (Long-wave downward radiation); LWU [W/m**2]; Flag [#] (Long-wave upward radiation); ff [m/s] (at 200 cm height); Flag [#] (Wind speed, 200 cm); dd [deg] (at 200 cm height); Flag [#] (Wind direction, 200 cm); dd std dev [±] (at 200 cm height); Flag [#] (Wind direction, standard devi...); Flag [#] (Snow height, profile a); Permittivity rel; Flag [#] (Permittivity); TTT [°C] (at 5 cm height); Flag [#] (Temperature, air, 5 cm); TTT [°C] (at 20 cm height); Flag [#] (Temperature, air, 20 cm); TTT [°C] (at 100 cm height); Flag [#] (Temperature, air, 100 cm)"
37,2024-02-06,None,10.1594/PANGAEA.881830,https://doi.org/10.1594/PANGAEA.881830,"Boike, Julia; Juszak, Inge; Lange, Stephan; Chadburn, Sarah; Burke, Eleanor J; Overduin, Pier Paul; Roth, Kurt; Ippisch, Olaf; Bornemann, Niko; Stern, Lielle; Gouttevin, Isabelle; Hauber, Ernst; Westermann, Sebastian (2017): Meteorological observations at Bayelva Station in 2013 (level 1). PANGAEA, https://doi.org/10.1594/PANGAEA.881830, In supplement to: Boike, J et al. (2018): A 20-year record (1998-2017) of permafrost, active layer and meteorological conditions at a high Arctic permafrost research site (Bayelva, Spitsbergen). Earth System Science Data, 10(1), 355-390, https://doi.org/10.5194/essd-10-355-2018",Longitude; Latitude; Date/Time (UTC),"TTT [°C] (at 200 cm height); Flag [#] (Temperature, air, 200 cm); Precip [mm]; Flag [#] (Precipitation); RH [%] (at 200 cm height); Flag [#] (Humidity, relative, 200 cm); NET [W/m**2]; Flag [#] (Net radiation); SWD [W/m**2]; Flag [#] (Short-wave downward (GLOBAL) ...); SWU [W/m**2]; Flag [#] (Short-wave upward (REFLEX) ra...); LWD [W/m**2]; Flag [#] (Long-wave downward radiation); LWU [W/m**2]; Flag [#] (Long-wave upward radiation); ff [m/s] (at 200 cm height); Flag [#] (Wind speed, 200 cm); dd [deg] (at 200 cm height); Flag [#] (Wind direction, 200 cm); dd std dev [±] (at 200 cm height); Flag [#] (Wind direction, standard devi...); Flag [#] (Snow height, profile a); Flag [#] (Snow height, profile b); Permittivity rel; Flag [#] (Permittivity); TTT [°C] (at 5 cm height); Flag [#] (Temperature, air, 5 cm); TTT [°C] (at 20 cm height); Flag [#] (Temperature, air, 20 cm); TTT [°C] (at 100 cm height); Flag [#] (Temperature, air, 100 cm)"
